duration,src_bytes,dst_bytes,wrong_fragment,urgent,hot,num_failed_logins,lnum_compromised,lroot_shell,lsu_attempted,lnum_root,lnum_file_creations,lnum_shells,lnum_access_files,lnum_outbound_cmds,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class
0,0.00003,0.002433,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0.01,0,0,0,0,0,0
0,0.000043,0.000373,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.015656,0,0,0,0,1,0,0.25,1,1,1,0,0,0,0,0,0,0,0
0,0.000041,0.000076,0,0,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000044,0.000559,0,0,0,0,0,0,0,0,0,0,0,0,0.041096,0.043053,0,0,0,0,1,0,0.09,1,1,1,0,0,0,0,0,0,0,0
0,0.000048,0.000449,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.054795,0,0,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,0
0,0.000048,0.000065,0,0,0,0,0,0,0,0,0,0,0,0,0.029354,0.060665,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,0
0,0.000007,0.000022,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,0.980392,0.98,0.01,0,0,0,0,0,0,0
0,0.000038,0.000085,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000327,0,0,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.000033,0.000601,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000033,0.000269,0,0,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000032,0.00006,0,0,0,0,0,0,0,0,0,0,0,0,0.052838,0.052838,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000031,0.000258,0,0,0,0,0,0,0,0,0,0,0,0,0.072407,0.072407,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000049,0.00119,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.00005,0.001222,0,0,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.00036,0.000063,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.470588,0.384314,0.82,0.03,0.01,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,0
0,0.000036,0.000326,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.486275,0.086275,0.18,0.02,0.18,0,0,0,0,0,0
0,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.152941,0.152941,1,0,1,0,0,0,0,0,0
0,0.00005,0.001151,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.00005,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000047,0.000064,0,0,0,0,0,0,0,0,0,0,0,0,0.011742,0.011742,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000048,0.00017,0,0,0,0,0,0,0,0,0,0,0,0,0.031311,0.031311,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.00005,0.001027,0,0,0,0,0,0,0,0,0,0,0,0,0.048924,0.050881,0,0,0,0,1,0,0.08,1,1,1,0,0,0,0,0,0,0,0
0,0.000049,0.000649,0,0,0,0,0,0,0,0,0,0,0,0,0.068493,0.07045,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,0
0,0.00005,0.001007,0,0,0,0,0,0,0,0,0,0,0,0,0.088063,0.09002,0,0,0,0,1,0,0.04,1,1,1,0,0,0,0,0,0,0,0
0,0.000039,0.000117,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.00005,0.000519,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.003914,0.003914,0,0,0,0,1,0,0,1,0.85098,0.85,0.02,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.000036,0.000117,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000076,0,0,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000034,0.000456,0,0,0,0,0,0,0,0,0,0,0,0,0.052838,0.052838,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.000007,0.000022,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,0.980392,0.98,0.01,0,0,0,0,0,0,0
0,0.000045,0.000176,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,0.117647,1,1,0,0.03,0.03,0,0,0,0,0
0,0.000044,0.00005,0,0,0,0,0,0,0,0,0,0,0,0,0.035225,0.035225,0,0,0,0,1,0,0,0.156863,1,1,0,0.03,0.03,0,0,0,0,0
0,0.000028,0.001651,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.000035,0.00036,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.592157,0.4,0.68,0.03,0.01,0,0.01,0,0,0,0
0,0.000035,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0.017613,0.017613,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000175,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.00033,0,0,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.001676,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.039139,0,0,0,0,1,0,0.1,0.996078,1,1,0,0,0.01,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.000045,0.000272,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000323,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000317,0,0,0,0,0,0,0,0,0,0,0,0,0.027397,0.027397,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000033,0.000192,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000032,0.000147,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000033,0.000129,0,0,0,0,0,0,0,0,0,0,0,0,0.039139,0.039139,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000039,0.00212,0,0,0,0,0,0,0,0,0,0,0,0,0.058708,0.058708,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000033,0.000058,0,0,0,0,0,0,0,0,0,0,0,0,0.078278,0.078278,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000007,0.000022,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.007828,0,0,0,0,1,0,0.75,1,0.980392,0.98,0.01,0,0,0,0,0,0,0
0,0.000049,0.00008,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.00005,0.000073,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000007,0.000021,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.005871,0,0,0,0,1,0,0.67,1,0.984314,0.98,0.01,0,0,0,0,0,0,0
0.000092,0.000167,0.000069,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.662745,0.647059,0.66,0.02,0.01,0.01,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.00004,0.000888,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.009785,0,0,0,0,1,0,0.4,1,1,1,0,0.01,0,0,0,0,0,0
0.000073,0.000162,0.000063,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.627451,0.443137,0.71,0.02,0.01,0,0,0,0,0,0
0,0.000037,0.005611,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.011742,0,0,0,0,1,0,0.33,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.000167,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.031311,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.000455,0,0,0,0,0,0,0,0,0,0,0,0,0.039139,0.050881,0,0,0,0,1,0,0.08,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.001022,0,0,0,0,0,0,0,0,0,0,0,0,0.054795,0.068493,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,0
0,0.000024,0.005208,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000957,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000427,0,0,0,0,0,0,0,0,0,0,0,0,0.039139,0.039139,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0.01,0,0,0,0,0,0
0,0.000038,0.000327,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.015656,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000051,0.000537,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.00005,0.000061,0,0,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.988235,0.99,0.01,0,0,0,0,0,0,0
0,0.00003,0.002831,0,0,0,0,0,0,0,0,0,0,0,0,0.011742,0.011742,0,0,0,0,1,0,0,0.705882,1,1,0,0.01,0.02,0,0,0,0,0
0,0.00005,0.000619,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.85098,0.85,0.02,0,0,0,0,0,0,0
0,0.000058,0.000796,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000654,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000188,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.023483,0,0,0,0,1,0,0.17,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.000168,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.043053,0,0,0,0,1,0,0.09,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.001866,0,0,0,0,0,0,0,0,0,0,0,0,0.037182,0.062622,0,0,0,0,1,0,0.06,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.000224,0,0,0,0,0,0,0,0,0,0,0,0,0.046967,0.082192,0,0,0,0,1,0,0.05,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000078,0,0,0,0,0,0,0,0,0,0,0,0,0.04501,0.097847,0,0,0,0,1,0,0.04,1,1,1,0,0,0,0,0,0,0,0
0,0.000035,0.002213,0,0,0,0,0,0,0,0,0,0,0,0,0.056751,0.117417,0,0,0,0,1,0,0.03,1,1,1,0,0,0,0,0,0,0,0
0,0.000025,0.008319,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000092,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000034,0.001332,0,0,0,0,0,0,0,0,0,0,0,0,0.039139,0.039139,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000033,0.00046,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000033,0.000391,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.021526,0,0,0,0,1,0,0.18,1,1,1,0,0,0,0,0,0,0,0
0,0.000032,0.000237,0,0,0,0,0,0,0,0,0,0,0,0,0.033268,0.041096,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.00005,0,0,0,0,0,0,0,0,0,0,0,0,0.011742,0.013699,0,0,0,0,1,0,0.29,0.105882,1,1,0,0.04,0.07,0,0,0,0,0
0,0.000036,0.00032,0,0,0,0,0,0,0,0,0,0,0,0,0.031311,0.033268,0,0,0,0,1,0,0.12,0.145098,1,1,0,0.03,0.07,0,0,0,0,0
0,0.000037,0.000087,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.052838,0,0,0,0,1,0,0.15,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000059,0,0,0,0,0,0,0,0,0,0,0,0,0.027397,0.072407,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,0
0,0.00004,0.000888,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.091977,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.000059,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000035,0.000067,0,0,0,0,0,0,0,0,0,0,0,0,0.009785,0.009785,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000035,0.000211,0,0,0,0,0,0,0,0,0,0,0,0,0.029354,0.029354,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000034,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0.048924,0.048924,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000036,0.000053,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,0.180392,1,1,0,0.02,0.06,0,0,0,0,0
0,0.000037,0.000323,0,0,0,0,0,0,0,0,0,0,0,0,0.027397,0.027397,0,0,0,0,1,0,0,0.219608,1,1,0,0.02,0.05,0,0,0,0,0
0,0.000044,0.000965,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000032,0.00009,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.129412,1,1,0,0.03,0.02,0,0,0,0,0
0,0,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.345098,0.368627,0.82,0.05,0.01,0.02,0,0,0,0,0
0,0.000038,0.000054,0,0,0,0,0,0,0,0,0,0,0,0,0.011742,0.011742,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000294,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000233,0,0,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000039,0.000305,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.262745,0.294118,0.19,0.07,0.19,0.03,0,0,0,0,0
0,0.000102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.003914,0,0,0,0,0.67,0.67,0,0.278431,0.298039,0.23,0.07,0.23,0.03,0,0,0,0,0
0,0.000298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,0.301961,0.309804,0.27,0.06,0.27,0.03,0,0,0,0,0
0,0.000936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02544,0.02544,0,0,0,0,1,0,0,0.337255,0.337255,0.35,0.06,0.35,0.02,0,0,0,0,0
0,0.000005,0.000007,0,0,0,0,0,0,0,0,0,0,0,0,0.021526,0.023483,0,0,0,0,1,0,0.17,0.917647,0.917647,1,0,0,0,0,0,0,0,0
0,0.000397,0.000064,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.756863,0.729412,0.7,0.02,0.01,0.01,0,0,0,0,0
0,0.00004,0.000994,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.013699,0,0,0,0,1,0,0,0.258824,1,1,0,0.02,0.05,0,0,0,0,0
0,0.000039,0.00017,0,0,0,0,0,0,0,0,0,0,0,0,0.033268,0.033268,0,0,0,0,1,0,0,0.298039,1,1,0,0.01,0.05,0,0,0,0,0
0,0.000034,0.000148,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,0.007843,0.996078,1,0,0.5,0.04,0,0,0,0,0
0,0.000034,0.00019,0,0,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,0.047059,0.996078,1,0,0.08,0.04,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.996078,1,0.01,0,0,0,0,0,0,0
0,0.000007,0.000021,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,1,0.984314,0.98,0.01,0,0,0,0,0,0,0
0,0.000037,0.003146,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.003922,1,1,0,1,0.02,0,0,0,0,0
0,0.000049,0.000373,0,0,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,0.043137,1,1,0,0.09,0.02,0,0,0,0,0
0,0.000007,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.005871,0,0,0,0,1,0,0.67,1,0.984314,0.98,0.01,0.01,0,0,0,0,0,0
0,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.156863,0.156863,1,0,1,0,0,0,0,0,0
0,0.000036,0.000443,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.007828,0,0,0,0,1,0,0,0.184314,1,1,0,0.02,0.02,0,0,0,0,0
0,0.000037,0.000488,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.023483,0,0,0,0,1,0,0.25,0.015686,1,1,0,0.25,0.02,0,0,0,0,0
0,0.000046,0.000148,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.009785,0,0,0,0,1,0,0.4,0.023529,1,1,0,0.17,0.02,0,0,0,0,0
0,0.000007,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.005871,0,0,0,0,1,0,0.67,1,0.984314,0.98,0.01,0.01,0,0,0,0,0,0
0,0.000008,0.000009,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.019608,0.02,0.01,0.02,0,0,0,0,0,0
0,0.000037,0.000337,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.015656,0,0,0,0,1,0,0.25,0.223529,1,1,0,0.02,0.02,0,0,0,0,0
0,0.000032,0.00037,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.005871,0,0,0,0,1,0,0,0.011765,1,1,0,0.33,0.03,0,0.01,0,0,0
0,0.000033,0.000817,0,0,0,0,0,0,0,0,0,0,0,0,0.013699,0.015656,0,0,0,0,1,0,0.25,0.039216,1,1,0,0.1,0.03,0,0.01,0,0,0
0.000147,0.000406,0.000063,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.67451,0.654902,0.66,0.02,0.01,0.01,0,0,0,0,0
0,0.000034,0.000068,0,0,0,0,0,0,0,0,0,0,0,0,0.017613,0.019569,0,0,0,0,1,0,0.2,1,1,1,0,0,0,0,0,0,0,0
0,0.000037,0.000059,0,0,0,0,0,0,0,0,0,0,0,0,0.031311,0.039139,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000199,0,0,0,0,0,0,0,0,0,0,0,0,0.050881,0.058708,0,0,0,0,1,0,0.07,1,1,1,0,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,0
0,0.000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,0.5,1,1,0.827451,0.129412,0.11,0.03,0.11,0.06,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,0
0,0,0.000016,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.54902,0.364706,0.66,0.05,0.01,0,0.02,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,0
0,0.000155,0.000066,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.6,0.709804,0.73,0.03,0.01,0.01,0,0,0,0,0
0,0.000037,0.001547,0,0,0,0,0,0,0,0,0,0,0,0,0.015656,0.017613,0,0,0,0,1,0,0.22,0.031373,1,1,0,0.12,0.04,0,0,0,0,0
0,0.000007,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0.007828,0.011742,0,0,0,0,1,0,0.5,0.937255,0.937255,1,0,0,0,0,0,0,0,0
0,0.000024,0.000929,0,0,0,0,0,0,0,0,0,0,0,0,0.005871,0.015656,0,0,0,0,1,0,0.25,0.011765,0.996078,1,0,0.33,0.04,0,0,0,0,0
0.000018,0.000002,0.000034,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.568627,0.035294,0.03,0.03,0.01,0.22,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,0
0,0.000036,0.00012,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,0.058824,0.996078,1,0,0.07,0.04,0,0,0,0,0
0,0.000027,0.000902,0,0,0,0,0,0,0,0,0,0,0,0,0.021526,0.021526,0,0,0,0,1,0,0,0.098039,0.996078,1,0,0.04,0.04,0,0,0,0,0
0,0.000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.25098,0.25,0.03,0.25,0,0,0,0,0,0
0.000018,0.000264,0.000054,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.003914,0,0,0,0,1,0,1,0.835294,0.282353,0.2,0.03,0,0.03,0,0,0,0,0
0,0.000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001957,0.001957,0,0,0,0,1,0,0,1,0.992157,0.99,0.01,0,0,0,0,0,0,0
0,0.000039,0.000294,0,0,0,0,0,0,0,0,0,0,0,0,0.019569,0.019569,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000305,0,0,0,0,0,0,0,0,0,0,0,0,0.003914,0.003914,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,0.000038,0.000294,0,0,0,0,0,0,0,0,0,0,0,0,0.023483,0.023483,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
